name,review
MIRI Laptoptas – 3-in-1 Rugtas / Schoudertas / Aktetas – Tot 15.6 inch – Zwart – Hoge kwaliteit – Anti-diefstal – Heren / Dames – USB poort – Verstelbaar,mooie stevige laptoptas
MIRI Laptoptas – 3-in-1 Rugtas / Schoudertas / Aktetas – Tot 15.6 inch – Zwart – Hoge kwaliteit – Anti-diefstal – Heren / Dames – USB poort – Verstelbaar,"Gewoon prima rugtas, ziet er netjes uit en is handig in gebruik"
Anti Diefstal Waterdichte Rugzak Inclusief Usb Oplaadstation - 14 t/m 15.6 inch - Zwart,"Geschreven bij Anti Diefstal Waterdichte Rugzak Inclusief Usb Oplaadstation - 14 t/m 15.6 inch - Zwart
Heel erg handig ,ruim genoeg"
Anti Diefstal Waterdichte Rugzak Inclusief Usb Oplaadstation - 14 t/m 15.6 inch - Zwart,"Geschreven bij Anti Diefstal Waterdichte Rugzak Inclusief Usb Oplaadstation - 14 t/m 15.6 inch - Zwart
Stevige tas met voldoende opbergruimte."
Anti Diefstal Waterdichte Rugzak Inclusief Usb Oplaadstation - 14 t/m 15.6 inch - Zwart,"Geschreven bij Anti Diefstal Waterdichte Rugzak Inclusief Usb Oplaadstation - 14 t/m 15.6 inch - Zwart
Mooie stevige maar vooral functionele rugzak, waterdicht dus schoolspullen en elektra goed beschermd."
Anti Diefstal Waterdichte Rugzak Inclusief Usb Oplaadstation - 14 t/m 15.6 inch - Zwart,"Hele fijne stevige tas en inderdaad waterdicht. Veel vakjes en handigheidjes. Als schooltas voor mijn dochter groot genoeg (middelbaar). Mijn dochter is er erg blij mee. Helaas bleek bij ons na 3 maanden het kleine ritsje aan de voorkant kapot. Contact gezocht met de verkoper. Nog dezelfde avond bericht en de volgende dag tegen betaling van verzendkosten een nieuwe tas verzonden. Dat is nog eens service en is voor mij net zo belangrijk als de tas zelf. Kortom; top-tas, top-service en goede prijs-kwaliteitverhouding."
Anti Diefstal Waterdichte Rugzak Inclusief Usb Oplaadstation - 14 t/m 15.6 inch - Zwart,"TOP kwaliteit!Deze rugtas is veel beter van kwaliteit dan van die bekende, dure merken zoals Samsonite, etc., etc."
Anti Diefstal Waterdichte Rugzak Inclusief Usb Oplaadstation - 14 t/m 15.6 inch - Zwart,Superhandige tas! Doordat er een slot op de tas zit voel ik me een stuk veiliger als ik door drukke straten loop. Het is ook superhandig dat ik via een powerbank mijn laptop en andere dingen op kan laden via de tas!! Kortom is het echt een superding !
Milky Kiss Stay Cute Rugzak - Schooltas meisje - Multi - Panter,"Geschreven bij Milky Kiss Stay Cute Leopard Green Rugzak - 13,5 l - Green
Een hele mooie stevige ruime tas.Passen met gemak2 bakjes en bekers en gymkleding en schoenen in Mijn dochter is er blij mee"
Milky Kiss Stay Cute Rugzak - Schooltas meisje - Multi - Panter,Leuke tas. Groter/meer inhoud dan verwacht. Ik mis alleen een vakje in de tas waar een drinkfles in kan.
Milky Kiss Stay Cute Rugzak - Schooltas meisje - Multi - Panter,"Geschreven bij Milky Kiss Stay Cute Leopard Green Rugzak - 13,5 l - Green
Tas gekocht voor schoolreisje zodat mijn kind niet met een al te grote rugzak hoefde te lopen. Ideaal is de plastic binnenkant mocht iets gaan lekken. Formaat is ideaal voor klein dagje uit. Zit geen appart vak aan de binnenkant. Past wel een a4 map in."
Milky Kiss Stay Cute Rugzak - Schooltas meisje - Multi - Panter,"Geschreven bij Milky Kiss Stay Cute - Rugzak - Schooltas meisje - Multi - Snoep
Goede kwaliteit, handig in gebruik, voldoet aan verwachting, ik ben enthousiast!"
Milky Kiss Stay Cute Rugzak - Schooltas meisje - Multi - Panter,"Geschreven bij Milky Kiss Stay Cute - Rugzak - Schooltas meisje - Multi - Snoep
Mooie ruime tas.Maar niet te groot.Dochter is er helemaal blij mee"
Milky Kiss Stay Cute Rugzak - Schooltas meisje - Multi - Panter,"Geschreven bij Milky Kiss Stay Cute - Rugzak - Schooltas meisje - Multi - Snoep
Kleindochter was er superblij mee"
Akyol - gymtas unicorn - gymtas voor meisjes - unicorn - unicorn gymtas - stoere gymtas - zwemtas - school - tas - rugzak - gymtas - kinderrugzak - 35cm x 28cm - trekkoord rugtas,Ik had de tas besteld om te gebruiken voor het schoolzwemmen maar er kan amper een badpak in laat staan een handoek. Jammer.
Laptoptas 2 in 1 Laptop Rugtas Schoudertas voor inch laptop,"Voor een moeder en student tegelijkertijd is er in de tas ruimte voor zowel studie spullen, als spullen voor mijn peuter. Plus ik kan alle spullen apart in vakjes opruimen waardoor er altijd overzicht in mijn tas is."
Laptoptas 2 in 1 Laptop Rugtas Schoudertas voor inch laptop,"Geschreven bij Laptoptas 2 in 1 Laptop Rugtas Schoudertas voor 17.3 inch laptop – grijs
Ik ben leerkracht en zocht een tas waar alles in kan, zodat ik hem gemakkelijk kan meenemen op de fiets. Hij is zeer ruim, naast mijn mappen past mijn pennenzak, waterfles, en lunch er nog gemakkelijk bij. Lijkt ook van degelijke kwaliteit."
Laptoptas 2 in 1 Laptop Rugtas Schoudertas voor inch laptop,"Geschreven bij Laptoptas 2 in 1 Laptop Rugtas Schoudertas voor 17.3 inch laptop – grijs
Fantastische tas waar een 17inch laptop met gemak inpast. Naast de laptop past ook je oplaadkabel, muis, mobiel, portemonnee en drinkfles erin. De vele draagopties - van rugzak tot schoudertas tot koffertje - zijn heel prettig als je meerdere dingen tegelijk moet meenemen of snel van A naar B moet! Heel tevreden."
Laptoptas 2 in 1 Laptop Rugtas Schoudertas voor inch laptop,"Geschreven bij Laptoptas 2 in 1 Laptop Rugtas Schoudertas voor 17.3 inch laptop – grijs
Ik ben erg tevreden over deze tas. Je kan hem zowel aan de hand, over de schouder en als rugtas dragen en de tas heeft erg veel ruimte. Ik heb zelf een zware gamelaptop en dit was 1 van de weinige tassen die qua dikte en formaat goed past en daarnaast ook extra opbergruimte heeft. Ook de extra losse vakjes vind ik erg fijn om je sleutels, pasjes etc snel bij de hand te hebben. De stof is waterafstotend maar niet geheel waterdicht. De afwerking en stof vind ik erg mooi, heeft een trendy en toch klassieke/zakelijke uitstraling. Ik ben er erg tevreden over en kan geen minpunten benoemen, mooie tas, veel opbergmogelijkheden en ruimte voor een wat grotere laptop."
Laptoptas 2 in 1 Laptop Rugtas Schoudertas voor inch laptop,"Geschreven bij Laptoptas 2 in 1 Laptop Rugtas Schoudertas voor 17.3 inch laptop – grijs
Hoge kwaliteit, beschermt goed en ziet er super uit. Multi-functie is ook erg handig! Zeker een aanrader"
Laptoptas 2 in 1 Laptop Rugtas Schoudertas voor inch laptop,"Geschreven bij Laptoptas 2 in 1 Laptop Rugtas Schoudertas voor 17.3 inch laptop – grijs
Een ruime tas waar zelfs 2 laptops in getransporteerd kunnen worden. Ook veel vakken waar je veel in kunt opbergen.Ik koop niet snel dure tassen, maar deze is echt geweldig. Superblij mee."
"Daniel Ray Highlands Rolltop Laptop Rugzak Waterproof - 15,6 inch - Donkergroen","Geschreven bij Daniel Ray Highlands Rolltop Laptop Rugzak Waterproof - 15,6 inch - Zwart
Het is een fijne stevige tas met (gekoelde) ruimte voor je laptop en alles wat je gedurende dag en onderweg nodig hebt. De draagbanden van de tas zijn breed en comfortabel. In het opbergvak met rits voor je zaken kwijt die je je snel nodig hebt. De tas sluit af met een stevige rits en je kunt de bovenkant oprollen en vastzetten met de gesp met kliksysteem, daarmee zijn jouw eigendommen goed beveiligd tegen diefstal of verlies. Bovendien kan de tas tegen een spat regen. Ook niet onbelangrijk."
"Daniel Ray Highlands Rolltop Laptop Rugzak Waterproof - 15,6 inch - Donkergroen","Geschreven bij Daniel Ray Highlands Rolltop Laptop Rugzak Waterproof - 15,6 inch - Mintgroen
Afwasbaar, goed draag comfort, lekker ruim"
"Daniel Ray Highlands Rolltop Laptop Rugzak Waterproof - 15,6 inch - Donkergroen","Geschreven bij Daniel Ray Laptop Rugzak / Rugtas / Laptoptas - Highlands - Blauw - 15 inch
Denk je dat je een fel donkerblauwe tas besteld hebt, is het een knal blauwe, bijna fluo tas. Mooie kleur overigens, maar niet voor een tas voor mij. Gemiste kans"
"Daniel Ray Highlands Rolltop Laptop Rugzak Waterproof - 15,6 inch - Donkergroen","Geschreven bij Daniel Ray Highlands Rolltop Laptop Rugzak Waterproof - 15,6 inch - Mintgroen
Fijne tas, mooie kleur"
"Daniel Ray Highlands Rolltop Laptop Rugzak Waterproof - 15,6 inch - Donkergroen","Geschreven bij Daniel Ray Highlands Rolltop Laptop Rugzak Waterproof - 15,6 inch - Mintgroen
Goede kwaliteit prijs verhouding"
"Daniel Ray Highlands Rolltop Laptop Rugzak Waterproof - 15,6 inch - Donkergroen","Geschreven bij Daniel Ray Highlands Rolltop Laptop Rugzak Waterproof - 15,6 inch - Zwart
Ik was op zoek naar een ruime en waterdichte tas en dat is deze! Ik twijfelde over hoe waterdicht de tas zou zijn, maar hij heeft al twee regenbuien overleeft. Hij is ruim genoeg. Ik gebruik hem voor het werk."
Case Logic VNB217 - Laptop Rugzak - 17 Inch - Zwart,"Ik had deze tas aangeschaft om te gebruiken als schooltas waarin zowel mijn laptop als schoolboeken paste.Opzich een hele fijne tas, totdat eenmaal 2 maanden in gebruik alle naden die konden scheuren, gingen scheuren. 't Is geen hele dure tas, maar ik verwacht toch wel iets meer kwaliteit voor m'n geld."
Case Logic VNB217 - Laptop Rugzak - 17 Inch - Zwart,"Het is een ruime rugtas waar 17 inch laptop , toetsenbord en ook nog boeken in passen !Waterproof en sterkte stof met verschillende vakken.Door het sportieve uiterlijk wordt het vermoeden dat er een dure laptop in zit niet verwacht waardoor ik me veiliger voel tijdens het reizen in openbaar vervoer .Conclusie : grote / sterkte tas voor een lage prijs ."
Case Logic VNB217 - Laptop Rugzak - 17 Inch - Zwart,"Ongeveer een maand ben ik nu in het bezit van deze Case Logic Sportieve Rugzak voor mijn 17.3 inch breedbeeld laptop. In dit segment laptops zijn redelijk weinig laptoptassen te vinden door de grootte. Deze tas past perfect. De tas heeft 3 vakken: in het achterste vak zit de laptop, het vak daarvoor kunnen boeken etc. in, en het vak daarvoor kunnen ook boeken in maar ook is zijn er 3 aparte vakken voor pennen/passen etc. Verder zit er voorop de tas nog een klein vakje waar de muis in kan worden opgeborgen, of een portemonnee.Aan de zijkant van de tas zit een opbergruimte (netje) voor een flesje of iets dergelijks.In feite passen alle laptops tot 17.3 inch in deze tas. De prijs/kwaliteit verhouding van deze tas vind ik goed."
Case Logic VNB217 - Laptop Rugzak - 17 Inch - Zwart,"Prima tas, genoeg opbergruimte, stevig. Altijd zonder problemen mijn toch grote en zware 17 inch laptop mee kunnen slepen."
Case Logic VNB217 - Laptop Rugzak - 17 Inch - Zwart,"Ik gebruik deze rugzak nu al iets meer dan een maand en ik heb er tot nu toe nog geen problemen mee ondervonden.Hij hangt goed op m'n schouders en hoewel je als je hem oppakt (met laptop en toebehoren er in) moet uitkijken dat er niets in je rug schiet, merk je van al dat gewicht niets meer als hij op je rug hangt. Na de enkele regenbuien van deze week heb ik ook ineens kunnen 'testen' of de rugzak inderdaad waterdicht is. En dat is hij ook (zolang je alle ritsen goed sluit).Het enige dat voor mij een beetje een minpunt is, is dat ik de rugzak gebruik om met m'n laptop naar de les te gaan (aangezien ik hem de hele tijd nodig heb) en dat er naast je laptop (en uiteraard de oplader) niet veel ruimte meer overblijft voor notities, boek(en), boterhammen, etc. Dit kan je zelf al wel oplossen door te snoeien in het materiaal dat je bij je hebt, maar als dat toch niet lukt, zit je wel even vervelend omdat je niet alles kan meenemen."
Case Logic VNB217 - Laptop Rugzak - 17 Inch - Zwart,"is een hele stevige rugzak past veel in, mijn man neem de rugzak iedere dag mee naar zijn werk op de scooter, wordt vaak nat door de regen droog snel en blijf goed er uit zien."
TRVLMORE Rugzak - inch - Laptop Rugtas - Waterafstotend,"Geschreven bij TRVLMORE Rugzak - 28L - 15,6 inch - Laptop Rugtas - Waterafstotend - Blauw
Gekocht voor mijn zoon. Ging naar de 2e en was nu (helaas) alweer toe aan nieuwe tas. Deze voelt erg degelijk en sterk aan. Ook nog mooi geprijsd! Vandaag is mn zoon er voor eerst mee naar school geweest. Volle schooldag, al zn boeken en lunch + drinkfles paste met gemak. Hij vond m nog stoer ook!"
TRVLMORE Rugzak - inch - Laptop Rugtas - Waterafstotend,"Geschreven bij TRVLMORE Rugzak - 25 L - 15,6 inch - Laptop Rugtas - Waterafstotend - Zwart
Voor de prijs een super goede deal! Hiervoor de daypack van Travelmore gehad, die was nog iets kleiner, maar miste een beschermd laptopvak.Het vak is iets minder dik dan mijn laptopsleeve, maar ben nu een paar keer met mijn MacBook op pad geweest en maak me geen zorgen dat die kapot gaat. Kan ik mijn sleeve thuislaten!Eerste indruk: levenslange garantie, mooi materiaal, geen losse draden / stiksels, veel vakjes, ritsen van hoge kwaliteit. De USB is een leuke extra, vraag me alleen af of ik daardoor de volledige rugtas nog kan wassen in de wasmachine? Wat ik vroeger nog wel eens deed met mijn Eastpak.Denk dat je moeilijk een betere kantoortas gaat vinden voor dit bedrag."
TRVLMORE Rugzak - inch - Laptop Rugtas - Waterafstotend,"Geschreven bij TRVLMORE Rugzak - 28L - 15,6 inch - Laptop Rugtas - Waterafstotend - Blauw
In de loop der jaren al aardig wat tassen versleten. Ik was erg onder de indruk van het design, zelfs de verpakking van de tas ziet er gaaf uit. Stoere blauwe kleur, de rits naden zien er ook heel degelijk uit. Bij andere tassen wil dit wel eens gauw scheuren. Goede tas hoor happy ermee!"
TRVLMORE Rugzak - inch - Laptop Rugtas - Waterafstotend,"Geschreven bij TRVLMORE Rugzak - 25 L - 15,6 inch - Laptop Rugtas - Waterafstotend - Zwart
Was opzoek naar een nieuwe multifunctionele rugtas zonder dat ik daar voor te veel moest betalen. Ik kan zeggen dat ik die bij deze heb gevonden. Een onverwachts goede koop! Hiervoor langere tijd een Northface in gebruik gehad. Maar was opzoek naar een lichtere rugtas met meer gemak voor naar m’n werk, deze voldoet hier echt prima aan, ben er dus ook erg blij mee:)Kortom, fijne rugtas, een aanrader voor zowel voor op vakantie als voor naar het werk!"
TRVLMORE Rugzak - inch - Laptop Rugtas - Waterafstotend,"Geschreven bij TRVLMORE Rugzak - 28L - 15,6 inch - Laptop Rugtas - Waterafstotend - Zwart
Bij binnenkomst werd ik aardig verrast door de aandacht die de verpakking heeft gekregen. Bovenmaats top! Vervolgens meteen op de proef gesteld gedurende de dag. Heerlijk comfort en een groter dan verwachtte ruimte. De verdeling van vakken is simpelweg fantastisch en de tas voldoet meer dan verwacht aan mijn eisen! Top aanschaf."
TRVLMORE Rugzak - inch - Laptop Rugtas - Waterafstotend,"Geschreven bij TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Blauw
Ik ben zeer tevreden met de aankoop van deze rugzak. Perfect te gebruiken in allerlei verschillende situaties zoals werk, winkelen, op reis gaan, etc. Ik raad het dan ook zeker aan aan andere mensen. Voor de goede waterbestendige kwaliteit van de tas valt de prijs heel erg mee. Kort samengevat: ""Perfecte aankoop!!!"""
"Eastpak OUT OF OFFICE Rugzak, 27 Liter, 13.3 inch laptopvak - Triple Denim","Mooie, stevige tas zoals je van Eastpak gewend bent. Mooi geïntegreerd vak voor laptop of tablet."
"Eastpak OUT OF OFFICE Rugzak, 27 Liter, 13.3 inch laptopvak - Triple Denim",zeer mooie rugzak mooi van kleur
"Eastpak OUT OF OFFICE Rugzak, 27 Liter, 13.3 inch laptopvak - Triple Denim","Goede kwaliteit, lange garantie, super tevreden"
"Eastpak OUT OF OFFICE Rugzak, 27 Liter, 13.3 inch laptopvak - Triple Denim",my dochter is er gek van
"Eastpak OUT OF OFFICE Rugzak, 27 Liter, 13.3 inch laptopvak - Triple Denim",Eenvoudig te gebruiken en te verstellen. Past veel in en ook je laptop kan veilig mee.
"Eastpak OUT OF OFFICE Rugzak, 27 Liter, 13.3 inch laptopvak - Triple Denim",Erg fijne en stevige tas
VMCA Rugzak Meisje Rugtas Jongen - Rugzakken Dames - 1 Potlood tas - Rose,"Geschreven bij VMCA Rugzak Meisje Rugtas Jongen - Rugzakken Heren - 1 Potlood tas - Blauw
Praktisch in gebruik, zeker met laptop.In de beschrijving stond ergens dat er een regenhoes bij zit, dit is echter niet het geval."
VMCA Rugzak Meisje Rugtas Jongen - Rugzakken Dames - 1 Potlood tas - Rose,"Geschreven bij VMCA Rugzak Meisje Rugtas Jongen - Rugzakken Heren - 1 Potlood tas - Blauw
Mooie stevige rugzak. Er zitten veel vakken in waardoor je je spullen goed kunt ordenen. Hij is waterafstotend. Mijn zoon vond de rugbanden erg fijn. Aan de zijkant zitten klemmen die zorgen voor extra stevigheid. Dat is fijn als er veel druk op komt te staan want hierdoor komt de druk minder op de naden te staan. Tot nu toe een fijne tas. We hebben hem nog maar net dus ik weet niet hoe duurzaam hij op de lange termijn is. Vandaar geen vijf sterren."
VMCA Rugzak Meisje Rugtas Jongen - Rugzakken Dames - 1 Potlood tas - Rose,"Geschreven bij VMCA Rugzak Meisje Rugtas Jongen - Rugzakken Heren - 1 Potlood tas - Blauw
Is een hele leuke maar lijkt ook een goede tas.Met de hoeveelheid boeken die meemoeten hoop ik dat deze lang heel blijft"
VMCA Rugzak Meisje Rugtas Jongen - Rugzakken Dames - 1 Potlood tas - Rose,"Geschreven bij VMCA Rugzak Meisje Rugtas Jongen - Rugzakken Heren - 1 Potlood tas - Blauw
Echt een aanrader! Ik heb deze tas gekocht voor mezelf, maar mijn dochter maakt er gebruik van. Veel vakjes en dus veel ruimte om je spullen in op te ruimen.en daarbij ook nog waterdicht!"
VMCA Rugzak Meisje Rugtas Jongen - Rugzakken Dames - 1 Potlood tas - Rose,"Geschreven bij VMCA Rugzak Meisje Rugtas Jongen - Rugzakken Heren - 1 Potlood tas - Blauw
Heeft veel ruimtes voor belangrijke dingen om derin te bergen ben der heel blij mee."
VMCA Rugzak Meisje Rugtas Jongen - Rugzakken Dames - 1 Potlood tas - Rose,"Geschreven bij VMCA Rugzak Meisje Rugtas Jongen - Rugzakken Heren - 1 Potlood tas - Blauw
Product zoals omschreven . Netjes en snel geleverd !"
VIO Products - roltop rugzak - waterdicht - anti-diefstal - met USB - laptop - duurzaam - gemaakt van gerecyclede petflessen - fietsrugzak - 18 tot 26 liter - zwart,"Goede kwaliteit. Niet heel ruim, maar genoeg ruimte voor al je dagelijkse spullen zoals laptop, boeken enz. De brede dragers zorgen dat deze tas erg fijn zit!"
